id_interacao,data_inicio,categoria,status_final,prioridade,canal,tempo_primeira_resposta,data_fim,tempo_total,origem,qtd_transferencias,FCR,NPS,id_atendente,turno,volume_dia
7973,2021-06-23,Cancellation request,Open,Critical,Email,0.0,2021-06-27 15:00:00,6660.0,Email,0,1,7,AT024,Tarde (14-22h),1978
7974,2021-11-21,Refund request,Open,High,Phone,0.0,2021-11-27 08:00:00,9120.0,Phone,0,1,4,AT001,Tarde (14-22h),1063
7975,2021-05-14,Product inquiry,Closed,Critical,Phone,1078601.8833333333,2021-05-14 00:00:00,0.0,Phone,0,1,5,AT024,Noite (22-06h),2269
7976,2021-10-25,Technical issue,Pending Customer Response,Medium,Social media,842298.9,2021-10-27 03:00:00,3060.0,Social media,0,1,4,AT020,Manhã (06-14h),1828
7977,2021-04-06,Technical issue,Open,Medium,Chat,0.0,2021-04-12 18:00:00,9720.0,Chat,0,1,4,AT016,Tarde (14-22h),800
7978,2021-11-14,Refund request,Closed,Critical,Phone,813329.95,2021-11-14 00:00:00,0.0,Phone,0,1,5,AT016,Tarde (14-22h),2302
7979,2020-01-20,Refund request,Pending Customer Response,Medium,Chat,1768923.9833333334,2020-01-21 05:00:00,1740.0,Chat,0,1,8,AT024,Manhã (06-14h),1434
7980,2021-02-19,Billing inquiry,Pending Customer Response,High,Social media,1198540.0166666666,2021-02-20 05:00:00,1740.0,Social media,2,0,3,AT012,Tarde (14-22h),2326
7981,2020-01-03,Technical issue,Open,Critical,Chat,0.0,2020-01-04 11:00:00,2100.0,Chat,1,0,8,AT006,Tarde (14-22h),2366
7982,2021-07-31,Billing inquiry,Open,Medium,Chat,0.0,2021-08-01 02:00:00,1560.0,Chat,0,1,8,AT009,Tarde (14-22h),935
7983,2021-07-21,Billing inquiry,Closed,Critical,Phone,979844.0833333334,2021-07-21 00:00:00,0.0,Phone,3,0,5,AT010,Tarde (14-22h),1464
7984,2021-11-29,Cancellation request,Pending Customer Response,Medium,Email,790696.1166666667,2021-12-04 03:00:00,7380.0,Email,1,0,8,AT004,Manhã (06-14h),2111
7985,2020-06-05,Refund request,Open,Medium,Social media,0.0,2020-06-08 13:00:00,5100.0,Social media,0,1,9,AT015,Manhã (06-14h),1166
7986,2021-05-12,Cancellation request,Pending Customer Response,Low,Email,1080159.15,2021-05-13 08:00:00,1920.0,Email,0,1,2,AT014,Noite (22-06h),2116
7987,2021-12-17,Billing inquiry,Closed,High,Social media,764960.1833333333,2021-12-17 00:00:00,0.0,Social media,2,0,5,AT019,Manhã (06-14h),1908
7988,2020-10-19,Technical issue,Open,High,Social media,0.0,2020-10-23 16:00:00,6720.0,Social media,0,1,7,AT019,Manhã (06-14h),1473
7989,2021-09-29,Technical issue,Pending Customer Response,Low,Chat,879783.2166666667,2021-09-30 07:00:00,1860.0,Chat,1,0,9,AT022,Tarde (14-22h),1674
7990,2021-05-31,Technical issue,Pending Customer Response,High,Email,1052975.2333333334,2021-06-04 01:00:00,5820.0,Email,0,1,8,AT023,Tarde (14-22h),1115
7991,2021-04-18,Product inquiry,Pending Customer Response,High,Phone,1114657.2666666666,2021-04-22 15:00:00,6660.0,Phone,0,1,10,AT012,Tarde (14-22h),1226
7992,2020-01-06,Refund request,Open,Medium,Social media,0.0,2020-01-08 14:00:00,3720.0,Social media,0,1,10,AT017,Manhã (06-14h),2011
7993,2020-06-07,Technical issue,Pending Customer Response,Medium,Social media,1568272.3166666667,2020-06-08 02:00:00,1560.0,Social media,0,1,4,AT002,Noite (22-06h),2461
7994,2021-10-24,Product inquiry,Pending Customer Response,Medium,Phone,842613.3333333334,2021-10-28 23:00:00,7140.0,Phone,1,0,1,AT018,Tarde (14-22h),2424
7995,2021-02-05,Refund request,Open,Medium,Chat,0.0,2021-02-10 04:00:00,7440.0,Chat,0,1,8,AT008,Manhã (06-14h),2277
7996,2021-05-27,Technical issue,Open,High,Social media,0.0,2021-05-29 17:00:00,3900.0,Social media,0,1,8,AT019,Manhã (06-14h),2413
7997,2021-11-17,Billing inquiry,Open,Critical,Phone,0.0,2021-11-19 04:00:00,3120.0,Phone,0,1,2,AT020,Tarde (14-22h),840
7998,2021-05-03,Technical issue,Closed,Low,Chat,1094070.4166666667,2021-05-03 00:00:00,0.0,Chat,0,1,5,AT023,Manhã (06-14h),1399
7999,2020-01-04,Product inquiry,Open,Medium,Social media,0.0,2020-01-10 02:00:00,8760.0,Social media,0,1,8,AT023,Tarde (14-22h),2330
8000,2020-10-10,Product inquiry,Open,High,Phone,0.0,2020-10-14 08:00:00,6240.0,Phone,1,0,8,AT001,Tarde (14-22h),1455
8001,2020-08-26,Cancellation request,Open,Critical,Social media,0.0,2020-08-28 17:00:00,3900.0,Social media,0,1,5,AT010,Tarde (14-22h),2134
8002,2021-07-11,Product inquiry,Closed,High,Chat,994133.5333333333,2021-07-11 00:00:00,0.0,Chat,0,1,5,AT020,Tarde (14-22h),2282
8003,2020-06-06,Cancellation request,Closed,Critical,Email,1570703.55,2020-06-06 00:00:00,0.0,Email,0,1,5,AT007,Manhã (06-14h),1063
8004,2020-04-23,Technical issue,Pending Customer Response,Medium,Email,1633768.55,2020-04-27 09:00:00,6300.0,Email,3,0,8,AT021,Noite (22-06h),1738
8005,2021-12-23,Refund request,Pending Customer Response,Low,Chat,756920.5833333334,2021-12-29 10:00:00,9240.0,Chat,0,1,5,AT005,Manhã (06-14h),1817
8006,2021-05-06,Refund request,Open,Medium,Chat,0.0,2021-05-09 04:00:00,4560.0,Chat,3,0,8,AT022,Manhã (06-14h),1369
8007,2021-07-25,Refund request,Pending Customer Response,Medium,Phone,974141.6333333333,2021-07-27 06:00:00,3240.0,Phone,1,0,7,AT023,Tarde (14-22h),1158
8008,2020-06-16,Billing inquiry,Pending Customer Response,Low,Email,1555923.6666666667,2020-06-18 15:00:00,3780.0,Email,1,0,6,AT003,Manhã (06-14h),1114
8009,2021-10-26,Refund request,Open,High,Email,0.0,2021-10-27 11:00:00,2100.0,Email,1,0,4,AT021,Tarde (14-22h),1230
8010,2020-01-31,Product inquiry,Pending Customer Response,Critical,Social media,1753871.6833333333,2020-02-05 07:00:00,7620.0,Social media,0,1,10,AT007,Tarde (14-22h),1902
8011,2021-01-01,Cancellation request,Closed,Medium,Phone,1269510.7166666666,2021-01-01 00:00:00,0.0,Phone,0,1,5,AT018,Manhã (06-14h),1113
8012,2021-06-08,Technical issue,Pending Customer Response,Medium,Chat,1041396.7333333333,2021-06-14 07:00:00,9060.0,Chat,2,0,8,AT008,Tarde (14-22h),1334
8013,2020-03-15,Cancellation request,Closed,Medium,Chat,1689559.7666666666,2020-03-15 00:00:00,0.0,Chat,1,0,5,AT015,Tarde (14-22h),2356
8014,2020-04-19,Product inquiry,Open,Medium,Chat,0.0,2020-04-21 15:00:00,3780.0,Chat,0,1,7,AT009,Noite (22-06h),1145
8015,2021-09-21,Cancellation request,Closed,Medium,Social media,890279.8166666667,2021-09-21 00:00:00,0.0,Social media,1,0,5,AT010,Tarde (14-22h),1264
8016,2020-10-05,Technical issue,Closed,High,Email,1396474.85,2020-10-05 00:00:00,0.0,Email,0,1,5,AT010,Manhã (06-14h),1378
8017,2020-06-05,Cancellation request,Pending Customer Response,High,Social media,1571209.8833333333,2020-06-06 14:00:00,2280.0,Social media,0,1,10,AT022,Tarde (14-22h),2042
8018,2021-11-15,Refund request,Pending Customer Response,Low,Email,811724.8833333333,2021-11-16 04:00:00,1680.0,Email,0,1,9,AT006,Manhã (06-14h),2326
8019,2021-07-28,Refund request,Open,Low,Email,0.0,2021-07-31 22:00:00,5640.0,Email,1,0,8,AT024,Tarde (14-22h),1006
8020,2021-01-15,Refund request,Closed,Low,Email,1249403.9333333333,2021-01-15 00:00:00,0.0,Email,2,0,5,AT003,Tarde (14-22h),1627
8021,2021-04-21,Technical issue,Closed,Low,Email,1111663.9666666666,2021-04-21 00:00:00,0.0,Email,0,1,5,AT024,Noite (22-06h),1768
8022,2020-09-02,Technical issue,Pending Customer Response,Low,Phone,1443070.0,2020-09-03 03:00:00,1620.0,Phone,1,0,8,AT006,Manhã (06-14h),1775
8023,2020-01-25,Product inquiry,Open,High,Phone,0.0,2020-01-26 19:00:00,2580.0,Phone,2,0,8,AT006,Manhã (06-14h),1141
8024,2021-01-09,Technical issue,Closed,Medium,Chat,1258164.0666666667,2021-01-09 00:00:00,0.0,Chat,0,1,5,AT024,Noite (22-06h),1953
8025,2020-11-25,Product inquiry,Pending Customer Response,Medium,Phone,1323225.1,2020-11-27 14:00:00,3720.0,Phone,0,1,7,AT022,Noite (22-06h),1933
8026,2021-11-01,Refund request,Pending Customer Response,High,Phone,831586.1166666667,2021-11-06 11:00:00,7860.0,Phone,0,1,2,AT025,Noite (22-06h),918
8027,2020-03-27,Technical issue,Closed,High,Social media,1672883.15,2020-03-27 00:00:00,0.0,Social media,0,1,5,AT014,Manhã (06-14h),907
8028,2021-12-20,Billing inquiry,Closed,Medium,Chat,761698.1833333333,2021-12-20 00:00:00,0.0,Chat,0,1,5,AT012,Tarde (14-22h),2490
8029,2020-03-05,Technical issue,Closed,Medium,Email,1703926.2166666666,2020-03-05 00:00:00,0.0,Email,3,0,5,AT012,Tarde (14-22h),1077
8030,2021-03-14,Technical issue,Pending Customer Response,Low,Phone,1165288.25,2021-03-15 13:00:00,2220.0,Phone,0,1,6,AT018,Tarde (14-22h),1326
8031,2020-06-15,Billing inquiry,Pending Customer Response,Low,Chat,1558034.2833333334,2020-06-20 04:00:00,7440.0,Chat,1,0,10,AT019,Manhã (06-14h),1203
8032,2020-05-18,Product inquiry,Closed,Low,Phone,1597705.2833333334,2020-05-18 00:00:00,0.0,Phone,0,1,5,AT025,Tarde (14-22h),1871
8033,2020-10-01,Technical issue,Pending Customer Response,Medium,Chat,1401215.3166666667,2020-10-07 08:00:00,9120.0,Chat,0,1,3,AT024,Tarde (14-22h),1419
8034,2021-06-17,Product inquiry,Open,Low,Email,0.0,2021-06-21 06:00:00,6120.0,Email,0,1,6,AT004,Manhã (06-14h),1790
8035,2020-05-05,Product inquiry,Closed,Medium,Phone,1616612.3666666667,2020-05-05 00:00:00,0.0,Phone,0,1,5,AT007,Manhã (06-14h),1249
8036,2021-06-18,Billing inquiry,Closed,High,Social media,1027195.4,2021-06-18 00:00:00,0.0,Social media,1,0,5,AT023,Manhã (06-14h),2212
8037,2021-12-21,Billing inquiry,Pending Customer Response,Critical,Email,759189.4166666666,2021-12-24 19:00:00,5460.0,Email,1,0,10,AT018,Tarde (14-22h),1412
8038,2020-08-28,Billing inquiry,Pending Customer Response,Critical,Social media,1450672.45,2020-08-31 21:00:00,5580.0,Social media,0,1,10,AT003,Tarde (14-22h),2063
8039,2020-05-20,Cancellation request,Pending Customer Response,Low,Social media,1595377.4833333334,2020-05-26 05:00:00,8940.0,Social media,0,1,3,AT017,Manhã (06-14h),1061
8040,2020-09-30,Product inquiry,Closed,Low,Chat,1403494.5,2020-09-30 00:00:00,0.0,Chat,2,0,5,AT012,Noite (22-06h),949
8041,2021-02-27,Product inquiry,Pending Customer Response,High,Social media,1187801.5,2021-03-03 21:00:00,7020.0,Social media,1,0,6,AT010,Tarde (14-22h),2425
8042,2021-11-21,Refund request,Open,Critical,Email,0.0,2021-11-25 16:00:00,6720.0,Email,0,1,7,AT007,Noite (22-06h),1730
8043,2020-12-14,Technical issue,Open,High,Email,0.0,2020-12-16 01:00:00,2940.0,Email,0,1,7,AT023,Noite (22-06h),832
8044,2021-10-16,Product inquiry,Closed,High,Email,854265.6,2021-10-16 00:00:00,0.0,Email,0,1,5,AT002,Tarde (14-22h),1814
8045,2020-03-07,Refund request,Closed,Critical,Chat,1700734.6166666667,2020-03-07 00:00:00,0.0,Chat,1,0,5,AT007,Manhã (06-14h),1893
8046,2021-01-07,Cancellation request,Open,Low,Chat,0.0,2021-01-09 16:00:00,3840.0,Chat,0,1,5,AT006,Tarde (14-22h),837
8047,2021-09-15,Cancellation request,Open,Medium,Chat,0.0,2021-09-21 21:00:00,9900.0,Chat,1,0,10,AT015,Tarde (14-22h),1786
8048,2020-07-14,Product inquiry,Closed,Critical,Phone,1516183.7,2020-07-14 00:00:00,0.0,Phone,1,0,5,AT016,Noite (22-06h),1226
8049,2021-01-26,Refund request,Pending Customer Response,Critical,Social media,1233469.7333333334,2021-01-28 13:00:00,3660.0,Social media,0,1,6,AT024,Noite (22-06h),1041
8050,2020-11-07,Refund request,Open,High,Phone,0.0,2020-11-13 13:00:00,9420.0,Phone,0,1,1,AT011,Noite (22-06h),2098
8051,2020-01-21,Billing inquiry,Closed,Low,Social media,1768079.7833333334,2020-01-21 00:00:00,0.0,Social media,0,1,5,AT004,Noite (22-06h),2103
8052,2021-07-14,Refund request,Pending Customer Response,Medium,Phone,990612.8,2021-07-20 09:00:00,9180.0,Phone,0,1,7,AT021,Tarde (14-22h),824
8053,2020-04-19,Cancellation request,Closed,Critical,Email,1639385.8166666667,2020-04-19 00:00:00,0.0,Email,0,1,5,AT011,Tarde (14-22h),1134
8054,2021-03-03,Cancellation request,Pending Customer Response,High,Email,1181316.85,2021-03-04 13:00:00,2220.0,Email,0,1,8,AT004,Manhã (06-14h),1536
8055,2021-06-18,Billing inquiry,Open,Critical,Chat,0.0,2021-06-24 19:00:00,9780.0,Chat,0,1,6,AT004,Manhã (06-14h),908
8056,2020-01-17,Billing inquiry,Pending Customer Response,Low,Social media,1773511.9166666667,2020-01-20 09:00:00,4860.0,Social media,0,1,7,AT015,Manhã (06-14h),2297
8057,2020-03-31,Product inquiry,Closed,High,Chat,1667364.9333333333,2020-03-31 00:00:00,0.0,Chat,0,1,5,AT018,Tarde (14-22h),2106
8058,2021-04-24,Cancellation request,Open,Low,Social media,0.0,2021-04-27 15:00:00,5220.0,Social media,0,1,8,AT004,Manhã (06-14h),947
8059,2020-11-06,Refund request,Open,High,Phone,0.0,2020-11-10 08:00:00,6240.0,Phone,3,0,9,AT016,Noite (22-06h),992
8060,2021-05-05,Refund request,Closed,High,Chat,1090358.0166666666,2021-05-05 00:00:00,0.0,Chat,2,0,5,AT010,Manhã (06-14h),1962
8061,2021-03-15,Product inquiry,Pending Customer Response,Critical,Social media,1164802.0333333334,2021-03-21 10:00:00,9240.0,Social media,0,1,8,AT015,Tarde (14-22h),1420
8062,2021-09-11,Technical issue,Closed,Medium,Phone,905365.05,2021-09-11 00:00:00,0.0,Phone,3,0,5,AT019,Manhã (06-14h),2049
8063,2021-06-02,Cancellation request,Open,Medium,Chat,0.0,2021-06-05 05:00:00,4620.0,Chat,0,1,5,AT002,Manhã (06-14h),1360
8064,2020-08-10,Product inquiry,Pending Customer Response,High,Phone,1476894.0833333333,2020-08-13 11:00:00,4980.0,Phone,0,1,9,AT016,Tarde (14-22h),2368
8065,2021-05-16,Billing inquiry,Pending Customer Response,High,Chat,1075528.1166666667,2021-05-19 20:00:00,5520.0,Chat,0,1,9,AT018,Tarde (14-22h),2464
8066,2020-04-11,Refund request,Closed,Low,Phone,1650846.1333333333,2020-04-11 00:00:00,0.0,Phone,0,1,5,AT007,Manhã (06-14h),2219
8067,2021-02-21,Billing inquiry,Closed,Low,Phone,1195728.1666666667,2021-02-21 00:00:00,0.0,Phone,2,0,5,AT012,Tarde (14-22h),2309
8068,2020-09-23,Product inquiry,Pending Customer Response,High,Email,1413053.2,2020-09-28 06:00:00,7560.0,Email,1,0,7,AT017,Tarde (14-22h),1267
8069,2021-01-11,Cancellation request,Pending Customer Response,High,Social media,1255407.2,2021-01-13 10:00:00,3480.0,Social media,0,1,8,AT007,Noite (22-06h),1329
8070,2020-02-27,Cancellation request,Open,High,Phone,0.0,2020-03-03 06:00:00,7560.0,Phone,1,0,10,AT025,Tarde (14-22h),1826
8071,2021-09-11,Billing inquiry,Closed,Low,Chat,904979.25,2021-09-11 00:00:00,0.0,Chat,1,0,5,AT024,Manhã (06-14h),1534
8072,2020-05-29,Cancellation request,Pending Customer Response,Low,Social media,1582429.2833333334,2020-05-30 09:00:00,1980.0,Social media,0,1,1,AT023,Tarde (14-22h),2200
8073,2020-03-27,Product inquiry,Open,High,Social media,0.0,2020-03-28 20:00:00,2640.0,Social media,2,0,6,AT006,Noite (22-06h),976
8074,2021-08-26,Billing inquiry,Closed,Critical,Chat,928478.3333333334,2021-08-26 00:00:00,0.0,Chat,0,1,5,AT023,Manhã (06-14h),2105
8075,2020-10-11,Technical issue,Open,High,Email,0.0,2020-10-12 20:00:00,2640.0,Email,1,0,4,AT020,Manhã (06-14h),2289
8076,2020-07-14,Technical issue,Pending Customer Response,High,Email,1516348.4,2020-07-16 01:00:00,2940.0,Email,1,0,8,AT008,Tarde (14-22h),1800
8077,2020-06-29,Billing inquiry,Closed,Low,Email,1536532.4333333333,2020-06-29 00:00:00,0.0,Email,1,0,5,AT010,Manhã (06-14h),1668
8078,2021-07-11,Technical issue,Pending Customer Response,Medium,Phone,994621.4666666667,2021-07-13 10:00:00,3480.0,Phone,0,1,7,AT016,Manhã (06-14h),2250
8079,2021-10-07,Technical issue,Open,Medium,Email,0.0,2021-10-10 02:00:00,4440.0,Email,3,0,10,AT008,Tarde (14-22h),1899
8080,2020-09-09,Billing inquiry,Closed,Low,Chat,1433196.5,2020-09-09 00:00:00,0.0,Chat,0,1,5,AT023,Tarde (14-22h),1294
8081,2020-09-06,Product inquiry,Pending Customer Response,Low,Phone,1437894.5333333334,2020-09-12 12:00:00,9360.0,Phone,1,0,9,AT016,Manhã (06-14h),2235
8082,2020-07-03,Cancellation request,Open,High,Chat,0.0,2020-07-04 03:00:00,1620.0,Chat,0,1,6,AT022,Tarde (14-22h),2096
8083,2021-05-12,Refund request,Closed,Critical,Phone,1080740.5666666667,2021-05-12 00:00:00,0.0,Phone,0,1,5,AT002,Manhã (06-14h),1364
8084,2020-12-09,Technical issue,Closed,Medium,Social media,1302635.6,2020-12-09 00:00:00,0.0,Social media,0,1,5,AT012,Tarde (14-22h),2354
8085,2021-12-04,Technical issue,Closed,Medium,Social media,783734.6333333333,2021-12-04 00:00:00,0.0,Social media,0,1,5,AT010,Tarde (14-22h),2491
8086,2020-10-19,Billing inquiry,Closed,Medium,Email,1375400.6666666667,2020-10-19 00:00:00,0.0,Email,0,1,5,AT015,Tarde (14-22h),1005
8087,2021-11-03,Product inquiry,Open,High,Phone,0.0,2021-11-07 23:00:00,7140.0,Phone,1,0,10,AT021,Tarde (14-22h),1549
8088,2021-05-17,Cancellation request,Closed,Low,Phone,1073218.7166666666,2021-05-17 00:00:00,0.0,Phone,2,0,5,AT002,Manhã (06-14h),1210
8089,2021-10-25,Billing inquiry,Pending Customer Response,Low,Chat,841270.75,2021-10-27 05:00:00,3180.0,Chat,1,0,9,AT003,Noite (22-06h),2315
8090,2020-11-07,Refund request,Pending Customer Response,Low,Chat,1348756.75,2020-11-11 09:00:00,6300.0,Chat,0,1,1,AT014,Manhã (06-14h),2381
8091,2020-06-20,Technical issue,Closed,High,Social media,1550399.7833333334,2020-06-20 00:00:00,0.0,Social media,1,0,5,AT011,Manhã (06-14h),2411
8092,2021-09-18,Refund request,Pending Customer Response,Critical,Social media,895707.8,2021-09-22 23:00:00,7140.0,Social media,0,1,9,AT016,Manhã (06-14h),2307
8093,2021-02-28,Technical issue,Pending Customer Response,Low,Social media,1186029.8333333333,2021-03-06 16:00:00,9600.0,Social media,0,1,8,AT016,Noite (22-06h),1453
8094,2020-07-06,Cancellation request,Open,Medium,Chat,0.0,2020-07-09 17:00:00,5340.0,Chat,0,1,5,AT015,Manhã (06-14h),1303
8095,2020-10-18,Technical issue,Pending Customer Response,High,Email,1377565.8833333333,2020-10-21 07:00:00,4740.0,Email,1,0,8,AT023,Tarde (14-22h),2329
8096,2020-05-01,Billing inquiry,Pending Customer Response,Medium,Phone,1622026.9166666667,2020-05-02 15:00:00,2340.0,Phone,1,0,7,AT002,Manhã (06-14h),2270
8097,2020-06-13,Technical issue,Closed,High,Email,1560877.95,2020-06-13 00:00:00,0.0,Email,0,1,5,AT019,Noite (22-06h),840
8098,2020-12-02,Technical issue,Closed,High,Email,1312788.9833333334,2020-12-02 00:00:00,0.0,Email,0,1,5,AT002,Noite (22-06h),2485
8099,2020-05-20,Refund request,Pending Customer Response,Low,Phone,1595022.0,2020-05-23 15:00:00,5220.0,Phone,1,0,9,AT006,Tarde (14-22h),2081
8100,2020-11-11,Product inquiry,Pending Customer Response,Critical,Email,1343067.0333333334,2020-11-15 14:00:00,6600.0,Email,2,0,8,AT022,Noite (22-06h),2379
8101,2021-08-20,Billing inquiry,Open,Low,Social media,0.0,2021-08-25 03:00:00,7380.0,Social media,0,1,6,AT009,Noite (22-06h),2475
8102,2020-02-08,Cancellation request,Closed,Low,Phone,1741581.0833333333,2020-02-08 00:00:00,0.0,Phone,1,0,5,AT003,Manhã (06-14h),1155
8103,2021-02-09,Billing inquiry,Open,Medium,Chat,0.0,2021-02-15 01:00:00,8700.0,Chat,0,1,5,AT003,Manhã (06-14h),2347
8104,2021-01-17,Technical issue,Closed,Critical,Email,1246795.1333333333,2021-01-17 00:00:00,0.0,Email,1,0,5,AT017,Noite (22-06h),921
8105,2020-07-05,Product inquiry,Open,Critical,Email,0.0,2020-07-06 01:00:00,1500.0,Email,0,1,9,AT020,Manhã (06-14h),1183
8106,2020-09-04,Refund request,Pending Customer Response,Low,Chat,1441173.2,2020-09-05 05:00:00,1740.0,Chat,0,1,9,AT019,Manhã (06-14h),2033
8107,2021-05-31,Product inquiry,Pending Customer Response,Low,Social media,1052797.2333333334,2021-06-05 06:00:00,7560.0,Social media,0,1,10,AT022,Manhã (06-14h),1943
8108,2021-08-08,Technical issue,Pending Customer Response,High,Chat,954329.25,2021-08-13 02:00:00,7320.0,Chat,0,1,4,AT014,Manhã (06-14h),1328
8109,2021-05-09,Refund request,Pending Customer Response,Critical,Social media,1085339.2666666666,2021-05-12 18:00:00,5400.0,Social media,1,0,2,AT002,Manhã (06-14h),1611
8110,2021-08-12,Billing inquiry,Closed,High,Social media,948951.2833333333,2021-08-12 00:00:00,0.0,Social media,2,0,5,AT005,Manhã (06-14h),1573
8111,2021-03-18,Refund request,Pending Customer Response,Critical,Phone,1159465.2833333334,2021-03-19 23:00:00,2820.0,Phone,0,1,7,AT005,Tarde (14-22h),2129
8112,2020-07-06,Technical issue,Open,Critical,Email,0.0,2020-07-12 03:00:00,8820.0,Email,0,1,6,AT002,Tarde (14-22h),2095
8113,2020-07-18,Refund request,Closed,Low,Email,1510125.3333333333,2020-07-18 00:00:00,0.0,Email,0,1,5,AT012,Noite (22-06h),1136
8114,2020-09-26,Billing inquiry,Pending Customer Response,Critical,Chat,1409750.3666666667,2020-09-28 07:00:00,3300.0,Chat,0,1,8,AT005,Noite (22-06h),1170
8115,2021-11-26,Product inquiry,Pending Customer Response,Low,Phone,794951.4,2021-11-30 08:00:00,6240.0,Phone,2,0,10,AT023,Noite (22-06h),1702
8116,2020-07-14,Cancellation request,Pending Customer Response,Critical,Email,1515905.4166666667,2020-07-17 08:00:00,4800.0,Email,0,1,10,AT005,Manhã (06-14h),899
8117,2021-08-13,Refund request,Open,Critical,Social media,0.0,2021-08-18 19:00:00,8340.0,Social media,0,1,3,AT023,Manhã (06-14h),1527
8118,2021-12-22,Product inquiry,Pending Customer Response,High,Phone,758895.45,2021-12-24 07:00:00,3300.0,Phone,1,0,9,AT023,Manhã (06-14h),946
8119,2021-12-24,Product inquiry,Pending Customer Response,Critical,Chat,754870.4833333333,2021-12-25 22:00:00,2760.0,Chat,0,1,9,AT021,Tarde (14-22h),1919
8120,2020-05-15,Technical issue,Open,Low,Social media,0.0,2020-05-17 16:00:00,3840.0,Social media,1,0,8,AT007,Manhã (06-14h),803
8121,2021-03-14,Technical issue,Closed,Medium,Email,1165274.5166666666,2021-03-14 00:00:00,0.0,Email,0,1,5,AT023,Manhã (06-14h),1377
8122,2020-12-13,Product inquiry,Closed,High,Phone,1296809.5333333334,2020-12-13 00:00:00,0.0,Phone,0,1,5,AT004,Manhã (06-14h),2378
8123,2021-04-19,Cancellation request,Open,Medium,Social media,0.0,2021-04-21 23:00:00,4260.0,Social media,0,1,6,AT013,Tarde (14-22h),805
8124,2020-07-08,Refund request,Closed,Critical,Social media,1524251.5833333333,2020-07-08 00:00:00,0.0,Social media,1,0,5,AT008,Noite (22-06h),1053
